,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale,date
1563,2452398.0,308613.0,2170266.0,54348.0,77504.0,300288.0,-18986.0,48370.0,-488029.0,2959389.0,2017-04-13
1564,2400548.0,181486.0,2171326.0,51231.0,69977.0,278465.0,-25141.0,49106.0,-375898.0,2801591.0,2017-04-14
1565,2209371.0,76913.0,1993829.0,113703.0,37011.0,248453.0,-43038.0,49923.0,-267409.0,2519832.0,2017-04-15
1566,2083728.0,63782.0,1872225.0,108566.0,61641.0,218215.0,-79103.0,50378.0,-211959.0,2374807.0,2017-04-16
1567,2163916.0,45588.0,2056461.0,125754.0,71122.0,212682.0,-72272.0,49802.0,-325154.0,2561409.0,2017-04-17
1568,2564607.0,219322.0,2183115.0,147267.0,82381.0,268941.0,-21333.0,52514.0,-367575.0,2953540.0,2017-04-18
1569,2689166.0,303678.0,2169790.0,188550.0,85831.0,266588.0,-21102.0,50736.0,-354894.0,3065173.0,2017-04-19
1570,2724992.0,326106.0,2174342.0,103841.0,89835.0,251739.0,-18079.0,51939.0,-254709.0,2997802.0,2017-04-20
1571,2628531.0,345766.0,2196814.0,50787.0,87609.0,246138.0,-14803.0,52712.0,-336447.0,2979826.0,2017-04-21
1572,2293806.0,126857.0,2141359.0,70442.0,79671.0,191613.0,-49092.0,56448.0,-323450.0,2666390.0,2017-04-22
1573,2140818.0,86322.0,2037697.0,91510.0,87055.0,175123.0,-94865.0,54913.0,-296866.0,2532620.0,2017-04-23
1574,2461967.0,244801.0,2136120.0,67224.0,79278.0,241810.0,-41312.0,52275.0,-318171.0,2821508.0,2017-04-24
1575,2584482.0,283414.0,2144065.0,106599.0,32100.0,258293.0,-30973.0,46807.0,-255729.0,2871278.0,2017-04-25
1576,2759641.0,307872.0,2243562.0,95510.0,39560.0,334275.0,-21090.0,47145.0,-287103.0,3067924.0,2017-04-26
1577,2834669.0,339704.0,2251803.0,94345.0,55966.0,321401.0,-24583.0,47343.0,-251205.0,3110562.0,2017-04-27
1578,2779973.0,331297.0,2239989.0,62958.0,66646.0,335497.0,-32467.0,53210.0,-277101.0,3089597.0,2017-04-28
1579,2382752.0,135968.0,2111676.0,88540.0,87175.0,229892.0,-38520.0,51993.0,-283914.0,2705244.0,2017-04-29
1580,2206611.0,43710.0,1821788.0,285854.0,44403.0,185625.0,-98920.0,55622.0,-131426.0,2437002.0,2017-04-30
1581,2219920.0,42233.0,1926351.0,228925.0,64213.0,227251.0,-62355.0,51589.0,-258301.0,2540562.0,2017-05-01
1582,2591135.0,278432.0,2078447.0,55233.0,47098.0,350773.0,-17092.0,50225.0,-251973.0,2860208.0,2017-05-02
1583,2630704.0,317086.0,2145033.0,27868.0,58262.0,339374.0,-24591.0,52306.0,-284635.0,2939929.0,2017-05-03
1584,2595580.0,315248.0,2174475.0,64126.0,61548.0,329595.0,-27258.0,47510.0,-369667.0,2992502.0,2017-05-04
1585,2502395.0,245356.0,2164950.0,172565.0,59746.0,345016.0,-36417.0,53902.0,-502713.0,3041535.0,2017-05-05
1586,2252297.0,103061.0,2036596.0,172967.0,46111.0,297003.0,-65354.0,49885.0,-387937.0,2705623.0,2017-05-06
1587,2113843.0,81383.0,1926873.0,131760.0,62562.0,335241.0,-69330.0,48829.0,-403464.0,2586648.0,2017-05-07
1588,2188636.0,141388.0,1986249.0,113707.0,71296.0,365650.0,-43753.0,46975.0,-492878.0,2725265.0,2017-05-08
1589,2471228.0,229351.0,2042403.0,121168.0,88725.0,416390.0,-23714.0,46502.0,-449629.0,2944539.0,2017-05-09
1590,2441230.0,262444.0,2047005.0,122702.0,59364.0,393520.0,-27988.0,46737.0,-462555.0,2931772.0,2017-05-10
1591,2424535.0,229484.0,2040176.0,127877.0,41699.0,398386.0,-30309.0,47224.0,-430043.0,2884846.0,2017-05-11
1592,2369218.0,196150.0,1997020.0,118901.0,60914.0,405763.0,-46465.0,47175.0,-410278.0,2825923.0,2017-05-12
1593,2079647.0,103264.0,1892817.0,88367.0,62306.0,351674.0,-79314.0,46727.0,-386208.0,2545155.0,2017-05-13
1594,1943966.0,64356.0,1867236.0,82290.0,77122.0,335673.0,-84730.0,45704.0,-443709.0,2472381.0,2017-05-14
1595,2275389.0,176586.0,2071227.0,50319.0,85116.0,394903.0,-26712.0,45058.0,-521102.0,2823209.0,2017-05-15
1596,2283906.0,178901.0,2092513.0,42175.0,83875.0,390116.0,-24943.0,44047.0,-522811.0,2831627.0,2017-05-16
1597,2284361.0,128770.0,2085569.0,80730.0,71855.0,378242.0,-35179.0,43791.0,-469476.0,2788957.0,2017-05-17
1598,2298526.0,152905.0,2080941.0,111569.0,39788.0,394692.0,-34157.0,45281.0,-492522.0,2825176.0,2017-05-18
1599,2294128.0,145857.0,2095762.0,117388.0,68175.0,391587.0,-36694.0,46505.0,-534463.0,2865274.0,2017-05-19
1600,2049243.0,68673.0,1854262.0,60925.0,72127.0,372513.0,-47419.0,48283.0,-380097.0,2476783.0,2017-05-20
1601,1905861.0,44134.0,1785942.0,60386.0,91808.0,320291.0,-86623.0,48188.0,-358260.0,2350749.0,2017-05-21
1602,2236632.0,141808.0,1921136.0,63654.0,74277.0,412902.0,-29810.0,48012.0,-395357.0,2661789.0,2017-05-22
1603,2265286.0,123417.0,1909542.0,83188.0,72013.0,410734.0,-31087.0,48064.0,-350592.0,2646958.0,2017-05-23
1604,2263389.0,111137.0,1918707.0,58043.0,87604.0,404367.0,-27857.0,48324.0,-336906.0,2628182.0,2017-05-24
1605,1956092.0,39452.0,1774897.0,142253.0,92435.0,336904.0,-78502.0,49693.0,-401050.0,2435634.0,2017-05-25
1606,2069900.0,67628.0,1743249.0,166914.0,88904.0,406941.0,-29854.0,50117.0,-424044.0,2523753.0,2017-05-26
1607,1956333.0,39397.0,1633963.0,80840.0,85874.0,351371.0,-64051.0,48443.0,-219532.0,2239888.0,2017-05-27
1608,1860125.0,44009.0,1626992.0,76413.0,82549.0,347514.0,-66358.0,47284.0,-298288.0,2224761.0,2017-05-28
1609,2246672.0,156590.0,1728561.0,77387.0,65724.0,425493.0,-25168.0,44986.0,-226914.0,2498741.0,2017-05-29
1610,2283717.0,186470.0,1762908.0,57391.0,59916.0,383874.0,-17312.0,45714.0,-195274.0,2496273.0,2017-05-30
1611,2283808.0,175268.0,1797418.0,32535.0,61330.0,390145.0,-21952.0,50066.0,-200994.0,2506762.0,2017-05-31
1612,2297141.0,174702.0,1829220.0,24185.0,76790.0,381311.0,-22279.0,57365.0,-224155.0,2543573.0,2017-06-01
1613,2271884.0,174464.0,1846249.0,26114.0,76971.0,392243.0,-21214.0,54330.0,-277239.0,2570371.0,2017-06-02
1614,1983156.0,74366.0,1713723.0,66234.0,39573.0,374374.0,-31336.0,52508.0,-306298.0,2320778.0,2017-06-03
1615,1816870.0,39134.0,1603008.0,67221.0,66378.0,363302.0,-68438.0,49767.0,-303512.0,2188810.0,2017-06-04
1616,1906414.0,43641.0,1623105.0,143181.0,78813.0,360490.0,-62469.0,50135.0,-330476.0,2299365.0,2017-06-05
1617,2225973.0,44093.0,1792946.0,391221.0,67659.0,392100.0,-35358.0,48237.0,-474928.0,2736256.0,2017-06-06
1618,2253602.0,40425.0,1842299.0,230818.0,80612.0,369627.0,-35632.0,48582.0,-323120.0,2612363.0,2017-06-07
1619,2272339.0,88681.0,1957020.0,117721.0,90208.0,387820.0,-23952.0,48506.0,-393655.0,2689956.0,2017-06-08
1620,2250897.0,89445.0,1962296.0,108971.0,65969.0,375392.0,-23613.0,48732.0,-376282.0,2650805.0,2017-06-09
1621,1996358.0,55309.0,1770313.0,32461.0,92190.0,337774.0,-48019.0,54104.0,-297782.0,2342151.0,2017-06-10
1622,1883085.0,44401.0,1630684.0,63332.0,86100.0,314264.0,-72145.0,48995.0,-232557.0,2187776.0,2017-06-11
1623,2252444.0,93038.0,1801679.0,85253.0,79020.0,365123.0,-30998.0,51496.0,-192174.0,2475609.0,2017-06-12
1624,2318799.0,131910.0,1807622.0,53860.0,80310.0,372499.0,-27263.0,52140.0,-152266.0,2498341.0,2017-06-13
1625,2342755.0,179540.0,1841117.0,44660.0,77832.0,357866.0,-25420.0,50779.0,-183648.0,2551794.0,2017-06-14
1626,2364238.0,140141.0,1832577.0,99640.0,71680.0,349430.0,-27266.0,50778.0,-152753.0,2544246.0,2017-06-15
1627,2312408.0,119073.0,1830374.0,100706.0,89736.0,363675.0,-29887.0,49382.0,-210636.0,2552946.0,2017-06-16
1628,2045769.0,42494.0,1715455.0,89509.0,93263.0,323385.0,-55815.0,47880.0,-210401.0,2311986.0,2017-06-17
1629,1936749.0,46618.0,1688117.0,121295.0,92481.0,293923.0,-61515.0,49119.0,-293273.0,2291553.0,2017-06-18
1630,2359835.0,206300.0,1800144.0,68944.0,90371.0,357921.0,-29131.0,42785.0,-177467.0,2566465.0,2017-06-19
1631,2443571.0,259273.0,1766366.0,36643.0,83294.0,351178.0,-36581.0,44855.0,-61460.0,2541609.0,2017-06-20
1632,2474610.0,247397.0,1826795.0,24765.0,82966.0,327310.0,-25791.0,49898.0,-58743.0,2559131.0,2017-06-21
1633,2482558.0,253493.0,1855392.0,96285.0,78881.0,286048.0,-28369.0,50534.0,-109714.0,2620633.0,2017-06-22
1634,2378004.0,186383.0,1870630.0,102686.0,57881.0,297559.0,-32466.0,53058.0,-157724.0,2568197.0,2017-06-23
1635,2073791.0,38528.0,1772354.0,116946.0,67676.0,277633.0,-45299.0,54682.0,-208723.0,2327819.0,2017-06-24
1636,1926756.0,43715.0,1655786.0,120503.0,80607.0,237227.0,-58814.0,54112.0,-206416.0,2191950.0,2017-06-25
1637,2304090.0,232399.0,1788292.0,42901.0,52218.0,306851.0,-27436.0,49084.0,-140207.0,2471745.0,2017-06-26
1638,2347774.0,254701.0,1807713.0,55468.0,55844.0,306894.0,-28658.0,47616.0,-151815.0,2528236.0,2017-06-27
1639,2292532.0,212753.0,1829237.0,102814.0,54692.0,298827.0,-31394.0,50058.0,-224467.0,2548381.0,2017-06-28
1640,2259338.0,192951.0,1845900.0,163063.0,61942.0,311241.0,-33452.0,49907.0,-332207.0,2625004.0,2017-06-29
1641,2233261.0,106331.0,1811254.0,158017.0,53403.0,314149.0,-30342.0,51493.0,-231045.0,2494647.0,2017-06-30
1642,1990040.0,102428.0,1616340.0,157667.0,48741.0,298445.0,-42747.0,52772.0,-243631.0,2276393.0,2017-07-01
1643,1876974.0,77752.0,1582570.0,103938.0,59970.0,277257.0,-50334.0,51969.0,-226152.0,2153456.0,2017-07-02
1644,2241930.0,243877.0,1616904.0,69394.0,75950.0,318359.0,-21192.0,49694.0,-111081.0,2374178.0,2017-07-03
1645,2310838.0,294629.0,1678756.0,27601.0,92986.0,285742.0,-24183.0,49411.0,-94139.0,2429125.0,2017-07-04
1646,2352485.0,299983.0,1691423.0,70307.0,90408.0,298503.0,-19333.0,49994.0,-128829.0,2500618.0,2017-07-05
1647,2385352.0,297378.0,1782172.0,87618.0,72525.0,282902.0,-22105.0,47357.0,-162499.0,2569952.0,2017-07-06
1648,2385755.0,296184.0,1816819.0,54572.0,86978.0,298978.0,-20462.0,49700.0,-197015.0,2603231.0,2017-07-07
1649,2094276.0,200405.0,1845332.0,48227.0,63447.0,222255.0,-34285.0,50650.0,-301759.0,2430316.0,2017-07-08
1650,1929057.0,178938.0,1797306.0,56198.0,51868.0,197121.0,-44113.0,51844.0,-360139.0,2333275.0,2017-07-09
1651,2268080.0,269945.0,1855046.0,81730.0,53550.0,290061.0,-22220.0,51829.0,-311871.0,2602161.0,2017-07-10
1652,2306245.0,255639.0,1874101.0,102333.0,62193.0,290055.0,-28878.0,50827.0,-300043.0,2635148.0,2017-07-11
1653,2336215.0,250500.0,1886710.0,186290.0,57058.0,267860.0,-31876.0,55527.0,-335865.0,2703945.0,2017-07-12
1654,2298549.0,254408.0,1869631.0,64129.0,70662.0,268658.0,-26110.0,56969.0,-259837.0,2584457.0,2017-07-13
1655,1979931.0,213877.0,1791147.0,132599.0,78035.0,225074.0,-37570.0,56221.0,-479432.0,2496953.0,2017-07-14
1656,1961180.0,154278.0,1807374.0,64797.0,90068.0,217090.0,-46974.0,58208.0,-383673.0,2391815.0,2017-07-15
1657,1899157.0,100442.0,1772641.0,46853.0,87383.0,176491.0,-40049.0,52487.0,-297112.0,2236297.0,2017-07-16
1658,2308225.0,240417.0,1855871.0,77317.0,84052.0,243351.0,-21286.0,49370.0,-220895.0,2550378.0,2017-07-17
1659,2386682.0,282932.0,1868006.0,139584.0,84193.0,225766.0,-26019.0,47799.0,-235615.0,2648280.0,2017-07-18
1660,2376786.0,289545.0,1885998.0,159209.0,54320.0,236374.0,-28859.0,48434.0,-268314.0,2673880.0,2017-07-19
1661,2317130.0,292955.0,1955711.0,169811.0,54601.0,223356.0,-28834.0,51409.0,-401917.0,2747843.0,2017-07-20
1662,2267893.0,274894.0,1932532.0,93708.0,54943.0,245839.0,-27334.0,52888.0,-359588.0,2654804.0,2017-07-21
1663,2004272.0,120482.0,1844477.0,134024.0,62270.0,216926.0,-38313.0,54362.0,-389987.0,2432541.0,2017-07-22
1664,1875897.0,86456.0,1801202.0,170515.0,63537.0,205478.0,-53247.0,53602.0,-451664.0,2380790.0,2017-07-23
1665,2205869.0,215220.0,1900995.0,170599.0,62406.0,237647.0,-24771.0,53016.0,-409241.0,2639883.0,2017-07-24
1666,2244762.0,204189.0,1879814.0,129421.0,62353.0,239689.0,-15766.0,56909.0,-311885.0,2572375.0,2017-07-25
1667,2258453.0,193620.0,1890970.0,129108.0,60440.0,266297.0,-16646.0,55573.0,-320899.0,2596008.0,2017-07-26
1668,2253593.0,199069.0,1916097.0,132306.0,63356.0,256333.0,-16906.0,53883.0,-350543.0,2621044.0,2017-07-27
1669,2204385.0,133703.0,1920181.0,139234.0,72999.0,237033.0,-30613.0,53896.0,-322055.0,2557046.0,2017-07-28
1670,1970652.0,42110.0,1807076.0,163568.0,75538.0,229736.0,-58198.0,58360.0,-347570.0,2376388.0,2017-07-29
1671,1844097.0,42113.0,1645596.0,196142.0,60897.0,214953.0,-60120.0,57722.0,-313249.0,2217423.0,2017-07-30
1672,2118847.0,126192.0,1913974.0,61797.0,63194.0,256075.0,-25824.0,52298.0,-328881.0,2473530.0,2017-07-31
1673,2163895.0,148960.0,1931894.0,40047.0,58873.0,265685.0,-25281.0,47930.0,-304222.0,2493389.0,2017-08-01
1674,2189473.0,126767.0,1931389.0,80509.0,77781.0,259197.0,-24257.0,53024.0,-314979.0,2528667.0,2017-08-02
1675,2200315.0,48131.0,1895464.0,211531.0,72391.0,235240.0,-34464.0,49299.0,-277299.0,2512056.0,2017-08-03
1676,2175614.0,63946.0,1902120.0,105434.0,71440.0,241491.0,-27573.0,48867.0,-230103.0,2433298.0,2017-08-04
1677,1949636.0,54075.0,1745839.0,125836.0,62583.0,216852.0,-36019.0,51787.0,-271276.0,2256972.0,2017-08-05
1678,1795606.0,47158.0,1684039.0,58970.0,81677.0,204407.0,-55729.0,56407.0,-281314.0,2132658.0,2017-08-06
1679,2023968.0,101036.0,1810596.0,47276.0,75883.0,243365.0,-21538.0,54590.0,-287219.0,2332746.0,2017-08-07
1680,2025149.0,97389.0,1779615.0,111153.0,48745.0,241871.0,-28710.0,55595.0,-280479.0,2334368.0,2017-08-08
1681,2006227.0,104845.0,1774166.0,62670.0,61155.0,256286.0,-29317.0,52567.0,-276158.0,2311689.0,2017-08-09
1682,2005298.0,122916.0,1857298.0,88303.0,58058.0,257514.0,-23952.0,51402.0,-406272.0,2435491.0,2017-08-10
1683,1994305.0,107900.0,1868314.0,95586.0,62859.0,279990.0,-28505.0,55100.0,-446939.0,2469749.0,2017-08-11
1684,1839597.0,42601.0,1733308.0,138670.0,70698.0,234899.0,-55902.0,57939.0,-382624.0,2278115.0,2017-08-12
1685,1740379.0,35403.0,1758514.0,27158.0,73791.0,211571.0,-59259.0,58421.0,-365245.0,2164858.0,2017-08-13
1686,1923049.0,40339.0,1848525.0,44121.0,83331.0,257437.0,-23017.0,53552.0,-381259.0,2327305.0,2017-08-14
1687,1825290.0,42176.0,1832004.0,113394.0,50526.0,223366.0,-51698.0,49760.0,-434245.0,2311226.0,2017-08-15
1688,2020407.0,104884.0,1865455.0,35191.0,58759.0,252908.0,-28233.0,49729.0,-318292.0,2366926.0,2017-08-16
1689,2071664.0,95398.0,1760347.0,126981.0,71119.0,250666.0,-25945.0,50707.0,-257590.0,2355218.0,2017-08-17
1690,2073830.0,106265.0,1801353.0,134889.0,51746.0,238720.0,-30690.0,50103.0,-278569.0,2383076.0,2017-08-18
1691,1886230.0,32852.0,1728374.0,151051.0,77230.0,199739.0,-56588.0,50876.0,-297318.0,2240122.0,2017-08-19
1692,1785622.0,34075.0,1700381.0,63354.0,84699.0,175200.0,-48880.0,49655.0,-272846.0,2107364.0,2017-08-20
1693,2101195.0,122269.0,1905966.0,31308.0,80638.0,219850.0,-23253.0,47556.0,-283116.0,2407587.0,2017-08-21
1694,2178450.0,159459.0,1936935.0,57525.0,79478.0,206000.0,-26941.0,47139.0,-281158.0,2486536.0,2017-08-22
1695,2198416.0,178472.0,1937176.0,88977.0,67285.0,207960.0,-27117.0,46755.0,-301109.0,2526625.0,2017-08-23
1696,2217293.0,219505.0,1903736.0,37802.0,62967.0,200576.0,-20416.0,49194.0,-236086.0,2473780.0,2017-08-24
1697,2213853.0,222457.0,1889126.0,58498.0,64152.0,199680.0,-18248.0,48870.0,-250708.0,2482783.0,2017-08-25
1698,1998134.0,150826.0,1779846.0,38531.0,68677.0,182867.0,-32128.0,48874.0,-239379.0,2269621.0,2017-08-26
1699,1883033.0,76117.0,1807929.0,33568.0,62615.0,164447.0,-51953.0,48065.0,-257779.0,2192741.0,2017-08-27
1700,2279294.0,213220.0,1925515.0,35037.0,70692.0,232873.0,-28343.0,45984.0,-215741.0,2523321.0,2017-08-28
1701,2345528.0,263410.0,1939038.0,47424.0,65905.0,214346.0,-24186.0,45533.0,-205973.0,2575656.0,2017-08-29
1702,2331692.0,293041.0,1939082.0,114360.0,39496.0,201012.0,-29464.0,47431.0,-273273.0,2634422.0,2017-08-30
1703,2264132.0,287327.0,1960142.0,75919.0,46761.0,191977.0,-30597.0,49273.0,-316693.0,2611399.0,2017-08-31
1704,2220194.0,316144.0,1944103.0,52799.0,61695.0,239133.0,-26073.0,51584.0,-419193.0,2665458.0,2017-09-01
1705,1967820.0,120164.0,1908029.0,71570.0,66614.0,206491.0,-41795.0,54100.0,-417383.0,2426968.0,2017-09-02
1706,1872492.0,64292.0,1872203.0,48871.0,59157.0,193425.0,-62240.0,58192.0,-361424.0,2296140.0,2017-09-03
1707,2229905.0,243521.0,1976657.0,40849.0,56260.0,231305.0,-26753.0,56021.0,-347978.0,2604613.0,2017-09-04
1708,2287123.0,265997.0,1992493.0,128661.0,52851.0,219784.0,-25627.0,57330.0,-404368.0,2717116.0,2017-09-05
1709,2286262.0,217216.0,1984200.0,161259.0,55667.0,221639.0,-22693.0,59889.0,-390919.0,2699870.0,2017-09-06
1710,2281896.0,180399.0,1979235.0,111664.0,51668.0,248043.0,-21682.0,60834.0,-328266.0,2631843.0,2017-09-07
1711,2274871.0,130716.0,1958226.0,273223.0,47089.0,226981.0,-25386.0,54275.0,-390255.0,2690510.0,2017-09-08
1712,2000831.0,65064.0,1884065.0,171196.0,38449.0,183042.0,-53246.0,54212.0,-341982.0,2396028.0,2017-09-09
1713,1890969.0,36610.0,1770797.0,222854.0,54656.0,154981.0,-85545.0,53607.0,-317003.0,2293505.0,2017-09-10
1714,2259632.0,66823.0,1874805.0,352132.0,54381.0,185944.0,-24484.0,50783.0,-300753.0,2584868.0,2017-09-11
1715,2285456.0,121529.0,1941636.0,251629.0,61525.0,199426.0,-20052.0,50062.0,-320299.0,2625807.0,2017-09-12
1716,2355149.0,63046.0,1947778.0,366686.0,46188.0,223144.0,-22288.0,48416.0,-317780.0,2695258.0,2017-09-13
1717,2352428.0,80676.0,1995193.0,285089.0,52141.0,184667.0,-20083.0,48424.0,-273624.0,2646190.0,2017-09-14
1718,2333654.0,156137.0,2008324.0,55065.0,44847.0,203854.0,-16508.0,49021.0,-167083.0,2517248.0,2017-09-15
1719,2100210.0,114820.0,1966100.0,37647.0,54592.0,178570.0,-39659.0,49832.0,-261697.0,2401561.0,2017-09-16
1720,2022968.0,95239.0,1940697.0,35778.0,39656.0,163887.0,-44654.0,48969.0,-256594.0,2324226.0,2017-09-17
1721,2393848.0,268913.0,2012448.0,49850.0,44582.0,215419.0,-20584.0,46139.0,-222945.0,2637351.0,2017-09-18
1722,2445925.0,281917.0,2060311.0,77835.0,54380.0,229304.0,-20003.0,46080.0,-283885.0,2749827.0,2017-09-19
1723,2446026.0,256205.0,2059934.0,47923.0,70033.0,225563.0,-25744.0,47209.0,-235121.0,2706867.0,2017-09-20
1724,2399802.0,263407.0,2068699.0,52699.0,71546.0,211130.0,-23917.0,48014.0,-291768.0,2715495.0,2017-09-21
1725,2361057.0,277136.0,2052781.0,23071.0,56227.0,229982.0,-20708.0,48021.0,-305494.0,2687218.0,2017-09-22
1726,2084928.0,180954.0,1799713.0,33389.0,63411.0,189086.0,-39685.0,49238.0,-191194.0,2315791.0,2017-09-23
1727,1949084.0,127155.0,1834066.0,46455.0,65234.0,159251.0,-72027.0,47474.0,-258483.0,2279635.0,2017-09-24
1728,2312108.0,304066.0,1923580.0,50045.0,36522.0,227341.0,-24830.0,46441.0,-251066.0,2587995.0,2017-09-25
1729,2352852.0,333256.0,1970609.0,16466.0,44703.0,228492.0,-30281.0,46970.0,-257355.0,2640496.0,2017-09-26
1730,2358368.0,316001.0,2002244.0,49505.0,64548.0,191895.0,-32971.0,46444.0,-279298.0,2670637.0,2017-09-27
1731,2349652.0,308668.0,2046842.0,52488.0,53987.0,218907.0,-28371.0,47207.0,-350081.0,2728099.0,2017-09-28
1732,2309889.0,298463.0,2010708.0,68034.0,60697.0,205411.0,-24870.0,51850.0,-360413.0,2695163.0,2017-09-29
1733,2064845.0,207976.0,1864379.0,70460.0,28185.0,158306.0,-38768.0,55600.0,-281317.0,2384906.0,2017-09-30
1734,1981412.0,173071.0,1828719.0,157840.0,29770.0,129108.0,-76630.0,55106.0,-315570.0,2373614.0,2017-10-01
1735,2339652.0,292714.0,1869124.0,202678.0,27577.0,190034.0,-24532.0,51672.0,-269578.0,2633799.0,2017-10-02
1736,2369012.0,309110.0,1856805.0,84399.0,45600.0,228460.0,-30295.0,53458.0,-178542.0,2577832.0,2017-10-03
1737,2404038.0,351711.0,1826211.0,70135.0,55442.0,250093.0,-24833.0,49008.0,-173754.0,2602600.0,2017-10-04
1738,2431762.0,373537.0,1826688.0,203254.0,60410.0,238061.0,-26754.0,47086.0,-290503.0,2749036.0,2017-10-05
1739,2424944.0,374657.0,1845848.0,127796.0,58224.0,220627.0,-29642.0,46875.0,-219453.0,2674027.0,2017-10-06
1740,2208754.0,342830.0,1783011.0,160187.0,65360.0,157230.0,-52620.0,48141.0,-295419.0,2556759.0,2017-10-07
1741,2070081.0,292605.0,1774639.0,63859.0,47602.0,136901.0,-73170.0,47961.0,-220329.0,2363567.0,2017-10-08
1742,2410410.0,377237.0,1806225.0,39902.0,42068.0,209216.0,-26468.0,47256.0,-85037.0,2521904.0,2017-10-09
1743,2433478.0,383413.0,1825638.0,72609.0,46406.0,231412.0,-23641.0,45956.0,-148339.0,2605434.0,2017-10-10
1744,2431882.0,369047.0,1837300.0,132404.0,56288.0,204447.0,-27156.0,45840.0,-186337.0,2645326.0,2017-10-11
1745,2406060.0,361081.0,1812771.0,95948.0,48645.0,197491.0,-32891.0,46717.0,-123703.0,2562653.0,2017-10-12
1746,2362764.0,378019.0,1774095.0,28616.0,54638.0,192870.0,-34583.0,48337.0,-79260.0,2476575.0,2017-10-13
1747,2090732.0,352742.0,1729886.0,38238.0,50628.0,137795.0,-75035.0,48644.0,-192175.0,2357933.0,2017-10-14
1748,1961999.0,237023.0,1725229.0,150884.0,55086.0,120120.0,-97206.0,47878.0,-277020.0,2336220.0,2017-10-15
1749,2312435.0,316158.0,1779678.0,159240.0,54037.0,142967.0,-41920.0,47161.0,-144893.0,2499241.0,2017-10-16
1750,2361297.0,349307.0,1794830.0,80248.0,53438.0,181044.0,-32735.0,49213.0,-114023.0,2508080.0,2017-10-17
1751,2382096.0,365336.0,1749957.0,103861.0,36415.0,191040.0,-32945.0,51700.0,-83251.0,2498309.0,2017-10-18
1752,2379297.0,320494.0,1712203.0,214331.0,31170.0,168497.0,-37240.0,49763.0,-79908.0,2496458.0,2017-10-19
1753,2382224.0,315468.0,1717492.0,258845.0,34314.0,172665.0,-31412.0,50180.0,-135316.0,2548964.0,2017-10-20
1754,2149499.0,262103.0,1641574.0,362181.0,27066.0,121340.0,-74600.0,49562.0,-239708.0,2463826.0,2017-10-21
1755,2113890.0,203210.0,1627272.0,329519.0,38976.0,115724.0,-85600.0,49174.0,-164372.0,2363875.0,2017-10-22
1756,2521286.0,356856.0,1748535.0,150266.0,35738.0,213179.0,-30838.0,48703.0,-1139.0,2553277.0,2017-10-23
1757,2502962.0,397070.0,1849115.0,102090.0,42497.0,189437.0,-33118.0,48815.0,-92929.0,2629024.0,2017-10-24
1758,2467316.0,384594.0,1894380.0,47336.0,50646.0,172052.0,-25246.0,49527.0,-105944.0,2598535.0,2017-10-25
1759,2478453.0,411735.0,1899708.0,20452.0,49008.0,188562.0,-26322.0,51505.0,-116201.0,2620970.0,2017-10-26
1760,2459441.0,392553.0,1907924.0,107982.0,30570.0,156031.0,-37753.0,51854.0,-149731.0,2646914.0,2017-10-27
1761,2293167.0,379158.0,1846700.0,187755.0,47731.0,123477.0,-70615.0,52231.0,-273259.0,2637052.0,2017-10-28
1762,2129087.0,274718.0,1730716.0,227218.0,25465.0,97736.0,-87726.0,49779.0,-188829.0,2405632.0,2017-10-29
1763,2626727.0,350159.0,1942344.0,126266.0,47338.0,155639.0,-38285.0,50605.0,-7345.0,2672351.0,2017-10-30
1764,2784217.0,415182.0,1973066.0,62340.0,52899.0,197564.0,-18287.0,52321.0,49135.0,2753372.0,2017-10-31
1765,2501920.0,417466.0,1936629.0,107904.0,43071.0,128555.0,-58848.0,56111.0,-128957.0,2689736.0,2017-11-01
1766,2699151.0,460998.0,1896220.0,68759.0,30616.0,231808.0,-24562.0,53011.0,-17677.0,2741412.0,2017-11-02
1767,2644524.0,463381.0,1911889.0,54766.0,32007.0,178614.0,-27326.0,55242.0,-24029.0,2695899.0,2017-11-03
1768,2390136.0,402685.0,1909306.0,179679.0,17357.0,117971.0,-62095.0,59290.0,-234023.0,2686288.0,2017-11-04
1769,2384229.0,292507.0,1902684.0,180489.0,30758.0,141076.0,-77167.0,60100.0,-146227.0,2607614.0,2017-11-05
1770,2948195.0,472914.0,1930421.0,131262.0,36740.0,229452.0,-23983.0,59856.0,111580.0,2860645.0,2017-11-06
1771,3130635.0,507130.0,1952117.0,89762.0,39681.0,271096.0,-30228.0,60185.0,240950.0,2919971.0,2017-11-07
1772,3164322.0,503029.0,1948415.0,78714.0,23504.0,309762.0,-27599.0,57998.0,270531.0,2921422.0,2017-11-08
1773,3120073.0,511055.0,1886489.0,66064.0,20176.0,328839.0,-30412.0,59991.0,277886.0,2872614.0,2017-11-09
1774,3036950.0,487456.0,1871334.0,196662.0,19491.0,307996.0,-27787.0,61277.0,120517.0,2944216.0,2017-11-10
1775,2628272.0,440131.0,1871038.0,304018.0,18934.0,160559.0,-76137.0,63846.0,-154114.0,2858526.0,2017-11-11
1776,2528381.0,323108.0,1886735.0,336361.0,23471.0,198472.0,-85340.0,61831.0,-216242.0,2829978.0,2017-11-12
